1	3	columns
30	16
30	29
30	31
30	32
30	33
30	34
30	35
30	36
30	39
30	45
30	46
30	59
30	60
31	29
31	30
31	32
31	33
31	35
31	36
31	59
31	60
32	29
32	30
32	31
32	33
32	35
32	36
32	59
32	60
33	29
33	30
33	31
33	32
33	35
33	36
33	39
33	40
33	41
33	42
33	46
33	51
33	52
33	59
33	60
33	65
34	16
34	26
34	33
34	37
34	38
34	39
34	40
34	41
34	42
34	44
34	45
34	46
34	51
34	52
34	59
34	60
34	65
35	6
35	15
35	16
35	26
35	29
35	30
35	31
35	32
35	33
35	34
35	36
35	38
35	40
35	41
35	42
35	43
35	44
35	45
35	46
35	52
35	65
36	6
36	16
36	26
36	29
36	30
36	31
36	32
36	33
36	34
36	35
36	40
36	41
36	42
36	43
36	44
36	45
36	46
36	52
36	65
37	3
37	4
37	5
37	15
37	16
37	26
37	29
37	30
37	31
37	32
37	33
37	34
37	35
37	36
37	38
37	41
37	42
37	43
37	44
37	45
37	46
37	52
37	65
38	5
38	6
38	7
38	12
38	13
38	15
38	16
38	27
38	31
38	32
38	33
38	34
38	35
38	37
38	39
38	40
38	41
38	42
38	43
38	44
38	45
38	51
38	52
38	53
38	54
38	57
38	59
38	60
38	63
38	65
39	16
39	33
39	34
39	54
40	6
40	15
40	16
40	29
40	30
40	31
40	32
40	33
40	34
40	35
40	36
40	38
40	41
40	42
40	44
40	45
40	46
40	51
40	52
40	53
40	55
41	3
41	6
41	10
41	11
41	12
41	13
41	15
41	16
41	17
41	26
41	29
41	30
41	31
41	32
41	33
41	34
41	35
41	36
41	37
41	38
41	40
41	42
41	43
41	44
41	45
41	46
41	48
41	51
41	52
41	53
41	55
42	3
42	6
42	15
42	16
42	30
42	31
42	33
42	34
42	35
42	36
42	37
42	38
42	40
42	41
42	43
42	44
42	45
42	46
42	51
42	52
42	53
42	55
42	59
42	60
43	2
43	3
43	4
43	5
43	6
43	7
43	10
43	11
43	15
43	17
43	26
43	30
43	32
43	35
43	36
43	37
43	38
43	41
43	42
43	45
43	46
43	48
43	51
43	52
43	53
43	55
44	6
44	7
44	15
44	16
44	17
44	26
44	30
44	31
44	32
44	33
44	34
44	35
44	36
44	37
44	38
44	40
44	41
44	42
44	43
44	45
44	46
44	51
44	52
44	53
44	55
45	15
45	16
45	17
45	26
45	29
45	30
45	31
45	32
45	34
45	35
45	36
45	37
45	38
45	40
45	41
45	42
45	43
45	44
45	46
45	51
45	52
45	53
45	55
46	6
46	15
46	16
46	26
46	29
46	30
46	31
46	32
46	33
46	34
46	35
46	36
46	37
46	40
46	42
46	43
46	44
46	45
46	51
46	52
46	53
46	55
47	15
47	16
47	20
47	26
47	28
47	37
47	38
47	48
47	49
47	50
47	51
47	52
47	53
47	54
47	55
47	56
47	57
47	58
47	59
47	60
47	61
47	62
47	63
47	65
48	5
48	7
48	12
48	13
48	15
48	16
48	18
48	20
48	26
48	27
48	28
48	34
48	37
48	38
48	41
48	43
48	47
48	49
48	50
48	51
48	52
48	53
48	54
48	55
48	56
48	57
48	58
48	59
48	60
48	62
48	65
49	12
49	13
49	18
49	20
49	26
49	28
49	34
49	37
49	47
49	48
49	50
49	51
49	52
49	53
49	54
49	55
49	56
49	57
49	58
49	59
49	60
49	61
49	62
49	63
49	65
50	5
50	7
50	15
50	18
50	20
50	26
50	27
50	34
50	37
50	38
50	47
50	48
50	49
50	51
50	52
50	53
50	54
50	55
50	56
50	57
50	58
50	59
50	60
50	61
50	63
50	65
51	4
51	5
51	9
51	12
51	13
51	15
51	16
51	20
51	27
51	28
51	32
51	33
51	34
51	38
51	39
51	40
51	41
51	42
51	43
51	44
51	45
51	46
51	47
51	48
51	49
51	50
51	53
51	54
51	55
51	57
51	58
51	59
51	60
51	62
51	65
52	4
52	5
52	7
52	9
52	12
52	13
52	15
52	16
52	18
52	20
52	27
52	28
52	32
52	33
52	34
52	38
52	39
52	47
52	48
52	49
52	50
52	53
52	54
52	55
52	59
52	60
52	62
52	65
53	4
53	5
53	6
53	7
53	8
53	9
53	13
53	15
53	16
53	17
53	18
53	22
53	23
53	26
53	27
53	34
53	35
53	36
53	37
53	38
53	40
53	41
53	42
53	43
53	44
53	45
53	46
53	47
53	48
53	49
53	50
53	51
53	52
53	54
53	55
53	56
53	57
53	58
53	59
53	60
53	61
53	62
53	63
53	65
54	12
54	13
54	15
54	16
54	17
54	22
54	23
54	24
54	26
54	27
54	38
54	39
54	47
54	48
54	49
54	50
54	51
54	52
54	55
54	56
54	57
54	58
54	59
54	60
54	61
54	63
55	6
55	13
55	15
55	17
55	18
55	26
55	27
55	34
55	35
55	36
55	37
55	38
55	40
55	41
55	42
55	43
55	44
55	45
55	46
55	47
55	48
55	49
55	50
55	51
55	52
55	53
55	54
55	56
55	57
55	58
55	59
55	60
55	61
55	62
55	63
55	65
56	12
56	13
56	15
56	22
56	23
56	47
56	48
56	49
56	50
56	53
56	54
56	55
56	59
56	60
56	62
56	63
57	28
57	37
57	38
57	48
57	50
57	51
57	52
57	53
57	54
57	55
57	56
57	58
57	59
57	60
57	61
57	62
57	63
57	65
58	38
58	49
58	50
58	51
58	52
58	55
58	57
58	59
58	60
58	61
58	62
58	63
58	65
59	4
59	5
59	10
59	11
59	12
59	13
59	15
59	16
59	18
59	19
59	20
59	22
59	23
59	27
59	28
59	33
59	34
59	36
59	38
59	51
59	52
59	53
59	56
59	57
59	58
59	60
59	61
59	63
59	64
59	65
60	10
60	11
60	12
60	13
60	16
60	18
60	20
60	21
60	22
60	24
60	27
60	28
60	33
60	34
60	36
60	38
60	51
60	52
60	53
60	56
60	57
60	58
60	59
60	61
60	63
60	65
61	53
61	54
61	59
61	60
61	62
61	63
61	65
62	57
62	58
62	59
62	63
62	64
62	65
63	36
63	38
63	49
63	50
63	51
63	52
63	53
63	56
63	57
63	58
63	59
63	60
63	61
63	62
63	64
63	65
64	59
64	63
65	16
65	51
65	52
65	57
65	58
65	59
65	60
65	61
65	63
65	64
